28317	9.972063	0.895145	3
11206	0.819291	0.683849	2
43844	7.292953	0.625776	3
6342	5.865918	1.340976	2
5676	6.614085	0.913973	2
46385	8.488782	1.154777	3
27046	11.014200	1.674191	3
5999	5.121450	0.495824	2
69781	11.980536	0.802104	1
18979	5.699802	1.093004	2
35279	10.646584	0.439933	3
5029	1.094999	0.303529	2
24579	9.321065	1.063918	3
35939	9.304523	0.403129	3
47062	3.855502	1.387262	1
57528	2.600181	1.595187	1
7602	5.772211	0.602849	2
9390	2.941577	1.652592	2
29880	8.908969	0.224171	3
20541	8.627009	0.472726	3
74828	9.321929	0.586868	1
31607	11.304200	1.361966	3
50178	4.287368	0.186738	1
34589	12.802572	1.322806	3
4535	2.256850	0.823236	2
26914	3.133956	0.501890	1
48404	4.823284	0.994386	1
29801	12.474179	0.024341	3
48034	2.662647	0.834799	1
45561	3.921939	0.424030	1
4080	4.487700	0.877874	2
19135	9.380465	0.806963	3
6355	0.903437	1.440587	2
28136	11.572060	1.108051	3
9020	6.281197	1.525965	2
51759	10.489140	1.680160	3
38209	8.434999	0.491215	3
27390	9.966784	0.357117	3
35222	5.205149	1.542363	1
8582	1.392045	1.680179	2
38740	6.208947	0.157129	3
58824	4.326417	1.121331	1
7462	1.399671	1.351782	2
9607	1.941267	0.314854	2
68329	6.925591	0.124475	1
37805	6.507204	1.114596	3
64088	8.823586	0.361216	1
7831	5.048550	0.581502	2
71235	5.964203	0.525771	1
3680	5.805312	1.650499	2
67683	6.003098	0.781285	1
30543	9.187403	1.016177	3
15867	1.554716	0.481279	2
910	4.689929	1.308632	2
27367	5.738786	0.324904	1
27991	12.072777	1.499543	3
25574	1.257238	1.214975	1
38914	8.967781	0.948995	3
19624	2.110729	0.860945	2
43471	11.154374	0.031127	3
10495	0.000000	0.793735	2
71802	11.972124	1.447702	1
16497	2.359250	0.552294	2
52619	7.317043	0.193737	3
73556	14.497496	0.220289	1
41918	2.866220	1.255721	1
11505	0.525850	1.001135	2
33950	7.545477	1.134168	3
43791	10.509893	0.717298	3
36204	9.628802	1.520165	3
5157	4.807155	0.303252	2
35703	10.759997	0.042292	3
39050	1.692153	0.577060	1
7487	4.457224	0.694596	2
20852	8.251477	0.835709	3
10136	2.298525	1.598422	2
119	4.514711	1.128175	2
74753	8.389562	0.963126	1
14106	3.442737	1.202344	2
79808	19.119949	1.458013	1
76230	12.810100	0.847504	1
11699	0.000000	0.647156	2
15505	3.004697	0.190630	2
27515	11.921688	1.480903	3
29673	1.027581	1.487734	1
66309	8.458706	1.334599	1
13123	0.714896	1.609476	2
54699	11.897763	0.241305	3
46929	8.789246	0.659430	3
5006	3.203780	1.390830	2
22679	11.062953	1.054640	3
9834	0.991261	1.082320	2
16294	2.993594	0.928610	2
37278	11.428057	0.553584	3
44894	2.472637	0.321957	1
38354	4.405987	0.379127	1
44991	9.656154	0.355893	3
68282	6.562064	1.523150	1
69305	10.926206	0.001074	1
43579	9.547779	1.320803	3
31820	11.242840	0.091791	3
32308	9.850537	0.421386	3
65972	10.800704	0.410712	1
39826	9.415911	0.150785	3
51183	12.429087	0.891171	3
26467	4.244424	0.056263	1
44413	12.590501	0.811434	3
4966	6.129288	1.179209	2
62032	5.305305	1.449012	1
761	1.162267	1.205589	2
14317	1.757786	0.600576	2
50724	10.830088	1.377449	3
33931	9.892231	1.442960	3
31179	7.991123	0.812592	3
12284	1.065400	0.711827	2
71910	10.502963	0.842278	1
28940	10.117409	1.290702	3
12264	0.000000	0.504640	2
8404	6.271736	1.140401	2
8011	1.878969	1.676839	2
28696	9.906151	0.084628	3
67668	9.328250	1.416820	1
13455	0.104859	1.311605	2
24365	10.378585	0.690701	3
5201	2.246876	0.855584	2
16425	5.119247	1.194101	2
9340	0.000000	1.652240	2
65852	9.779058	0.146875	1
10537	0.841573	1.065441	2
20360	11.889974	1.172927	3
40195	3.457399	0.558002	1
0	0.000000	0.129357	2
2601	2.168879	0.533445	2
60851	10.885685	0.874873	3
15082	0.893283	0.124464	2
37098	9.879210	1.033471	3
44176	9.262049	0.165274	3
16102	4.386067	0.460363	2
9942	0.000000	1.219298	2
49104	10.516163	1.534428	3
27753	7.623921	0.442919	3
10998	7.235680	0.347924	2
72976	10.184014	0.695662	1
7484	0.639719	0.899037	2
46018	10.224403	1.136915	3
76412	13.637341	0.031702	1
54373	2.921584	0.267789	1
42718	9.355911	0.180953	3
18775	9.636818	1.599209	3
76674	11.267839	0.870499	1
67805	12.511112	0.003413	1
27248	3.086973	1.236635	1
28105	1.277886	0.253300	1
46650	3.095220	1.089485	1
71692	16.388101	0.321737	1
67653	9.038971	0.825503	1
39082	10.026551	1.456796	3
55995	9.508420	0.829601	3
57225	2.969876	0.477761	1
0	1.828396	0.408461	2
3769	5.858733	0.813846	2
21220	10.304625	0.204949	3
78035	11.759039	0.273618	1
12444	0.000000	0.851371	2
35525	9.310136	0.585877	3
66643	9.467297	1.379933	1
66161	6.484724	1.510159	1
12123	7.149817	1.152400	3
71347	11.618794	0.146126	1
12744	5.584548	0.020094	2
28508	1.285602	0.984987	1
26547	4.277417	1.512827	1
46954	1.717463	0.531235	1
6995	3.612606	0.241027	2
77386	9.838255	0.987389	1
38651	2.902041	0.873202	1
49298	3.926582	1.676909	1
10192	0.663450	1.608665	2
4109	1.604477	0.725297	2
40772	11.570737	0.529919	3
31992	10.909214	0.320339	3
18264	3.050490	0.647478	2
39456	7.132842	0.693057	3
74845	14.087339	1.565346	1
7547	4.177990	0.943108	2
36818	6.586646	0.684439	3
71403	7.476270	0.752733	1
69262	10.882369	1.646849	1
49063	2.923274	1.622438	1
72449	14.951044	0.411136	1
56771	4.129899	0.087553	1
11661	3.575510	0.673838	2
46633	10.188773	1.377374	3
76140	15.116427	0.534240	1
18403	0.000000	1.410004	2
15345	7.176177	1.533009	2
48746	2.049253	0.556542	1
37276	11.607214	1.047176	3
24115	8.737547	1.584710	3
14614	4.948227	0.287101	2
55676	9.276110	0.846341	3
31952	8.479807	0.647186	3
12267	0.000000	1.665602	2
6259	2.418374	1.495026	2
11536	3.301107	1.488471	2
35854	9.144476	0.622259	3
67011	10.924959	0.080310	1
71847	6.894575	1.424752	1
15863	1.982493	1.057127	2
16716	9.300021	0.597540	2
9086	3.073674	1.601895	2
31350	9.799811	1.594670	3
66559	9.590609	1.694356	1
36538	10.334715	1.566900	3
21481	12.484217	0.524389	3
39307	9.581414	1.643367	3
66191	8.692247	0.652778	1
70926	9.823373	0.911176	1
37464	1.029822	0.402548	1
72304	10.986723	1.120653	1
51265	7.174024	0.786059	1
12492	0.390900	1.640645	2
0	8.939716	1.075934	2
4357	6.713703	1.541622	2
14411	5.235213	0.623752	2
53805	8.576007	0.594541	3
34698	1.506804	1.529032	1
13324	2.188115	0.224212	2
8721	5.603354	1.608329	2
19569	7.573927	0.497209	3
8794	0.346007	0.696693	2
13015	2.370705	0.221538	2
64969	8.656795	0.611964	1
7123	2.682377	0.428333	2
24176	4.729450	1.426711	1
60518	6.092265	0.889349	1
38846	8.613005	1.291040	3
31040	7.817375	0.647676	3
36783	8.558836	1.535653	3
22286	9.380390	0.161842	3
10998	3.987762	0.711254	2
34966	6.241844	0.865360	3
6801	3.727550	0.740086	2
51745	4.669409	0.829823	1
29906	8.851409	0.049074	3
16371	3.721360	1.203582	2
7035	1.195732	1.441990	2
67481	13.267967	1.032034	3
33709	8.555177	0.206369	3
54578	2.087906	0.635067	1
63503	6.147599	0.594034	1
12535	1.738185	1.371939	2
31818	9.377902	0.738676	3
13269	0.000000	0.096053	2
29251	3.201718	0.057747	1
54790	0.843949	0.460180	1
49063	5.081725	1.243349	1
9256	2.406008	0.880762	2
43645	11.726488	0.357464	3
13764	3.532862	1.471326	2
29735	11.753955	1.101734	3
39562	0.000000	0.867818	1
59397	9.733129	0.720165	1
39209	9.895958	1.511169	3
7670	3.412833	0.745518	2
14512	3.925997	0.740160	2
32783	10.052792	1.581876	3
31939	13.648379	0.200339	3
36878	8.461971	0.935358	3
31830	3.284657	1.260102	1
40846	11.703183	0.195524	3
5312	3.016420	1.190766	2
10783	5.518869	0.477402	2
15634	2.265382	1.447736	2
64950	5.986418	1.435812	1
70223	15.005876	1.579925	1
5899	0.858738	1.601489	2
32275	11.946189	0.027305	3
4698	1.770559	0.583578	2
9471	3.109761	0.735232	2
71901	7.477680	0.604609	1
30661	7.580074	0.187101	3
43176	9.651134	1.594125	3
40350	5.204559	0.449100	1
73509	10.093305	0.853465	1
53878	1.432457	1.056566	1
37775	0.786061	0.044592	1
12158	4.280774	0.686668	2
72695	6.301855	0.679554	1
55533	2.825385	0.873975	1
5597	5.140352	0.114570	2
12002	6.508752	0.292956	2
6737	7.314305	0.016359	2
79344	14.246157	1.312503	1
5929	5.522370	1.294061	2
19672	8.564777	1.584444	3
55951	2.982721	0.456765	1
9745	0.811023	0.507184	2
27834	11.548889	0.667854	3
25490	0.887856	1.543296	1
28104	5.056145	1.612503	1
10474	3.603520	1.433988	2
66188	2.911610	0.369298	1
57273	5.681333	0.620150	1
47569	3.367561	1.530557	1
26527	7.721765	1.389207	3
50855	4.486002	1.606579	1
75978	11.624522	1.610427	1
19686	1.695829	0.485451	2
54094	5.192034	0.449291	1
10036	4.168361	0.768295	2
62896	9.769778	0.683426	1
8567	2.863398	1.422714	2
36725	9.641697	0.011874	3
41872	11.426225	0.158309	3
30272	7.912108	1.647881	3
0	5.549792	0.373487	2
21817	8.899513	1.662330	3
32549	3.383717	0.751787	1
44239	2.568863	0.325221	1
10454	4.038971	0.117640	2
10359	4.204616	1.327612	2
66529	9.594686	0.135125	1
12971	0.557265	1.175133	2
18555	5.026076	0.736639	2
6901	5.001901	0.785332	2
58769	5.560555	0.829435	1
8002	3.470680	0.368447	2
32179	8.997142	1.530769	3
0	5.164893	0.213654	2
52960	9.728218	1.456685	3
9188	3.877922	1.389737	2
5501	3.237444	0.523490	2
15312	7.694641	0.308759	3
49212	10.703404	0.415691	3
39267	10.963275	0.054815	3
16099	0.000000	0.284808	2
49102	12.900182	0.657584	3
16353	0.000000	0.427498	2
43003	10.162544	0.722786	3
32757	6.651712	0.901937	3
45247	2.785387	0.954118	1
68556	11.240635	1.183854	1
27201	11.775767	0.810180	3
11462	0.890529	1.609584	2
74846	7.705425	0.080763	1
20408	10.852222	0.586770	3
43352	10.139274	0.725110	3
11191	4.624913	0.454402	2
40145	13.675382	1.410373	3
46116	10.935937	0.366874	3
75551	9.268662	1.536950	1
72934	9.808541	1.634855	1
20647	3.076407	0.712647	2
34382	11.754275	0.978347	3
9563	3.316625	0.390603	2
11464	6.151488	0.449737	2
10036	0.846842	0.119232	2
68443	12.610072	0.277098	1
13035	0.269128	0.048262	2
10391	7.463508	1.442662	2
23394	0.000000	0.499637	2
11397	1.939819	0.805129	2
73898	9.365260	0.110838	1
45463	8.995823	0.577235	3
31931	11.307026	1.164771	3
36879	7.239511	0.258096	3
9442	1.006338	1.691158	2
0	2.566841	1.363330	2
8771	4.472349	1.005110	2
27914	10.839515	1.123881	3
40106	11.655651	1.362667	3
8242	4.482475	0.097872	2
11016	3.822172	0.477030	2
29382	11.109702	1.594777	3
34430	8.845544	0.263717	3
32322	2.202392	0.042759	1
52123	5.147615	1.354423	1
7718	4.860813	0.431016	2
26382	5.751449	1.065484	1
24736	3.728583	0.612279	1
8176	5.593914	0.212775	2
16216	6.333141	0.276476	3
14386	2.393962	0.382301	2
8779	5.095735	0.576706	2
6196	6.711730	1.255373	2
71342	14.415025	0.707210	1
31431	9.853674	0.048642	3
28207	6.110670	0.263744	3
22463	10.189099	0.278993	3
70017	9.825096	0.998790	1
57435	2.325261	0.042732	1
14325	3.335132	1.504279	2
56882	4.078426	0.729654	1
9240	5.901265	0.209022	2
13182	2.485066	0.738613	2
33958	10.626928	0.295030	3
8743	4.370163	1.584488	2
71585	12.576016	0.610295	1
76408	12.866284	0.558157	1
24041	9.514523	0.842154	3
28608	0.464834	1.082184	1
60912	9.722485	0.502536	1
36288	11.845843	0.109404	3
36953	7.864888	0.203687	3
28754	13.074525	1.526108	3
44820	6.152400	0.635435	3
25685	7.387527	0.097210	3
79503	11.937811	0.000090	1
8543	5.606958	1.114486	2
12187	3.273874	0.083324	2
29840	8.956204	0.047913	3
57783	2.846836	0.098972	1
66187	6.933654	1.585527	1
39341	2.676387	0.695003	1
8551	3.148490	0.941811	2
25563	8.429235	0.887235	3
12338	6.019235	1.624903	2
69645	12.044129	0.893021	1
28780	1.360911	0.652264	1
70856	14.374806	0.272863	1
33030	8.634557	1.670712	3
24309	9.220062	0.241608	3
14707	1.060976	0.765308	2
22196	8.395785	0.259828	3
27838	11.611177	0.586722	3
19357	3.680483	1.146063	2
9206	0.000000	1.521202	2
37371	9.317338	1.564224	3
10199	0.000000	0.266007	2
44559	10.847206	1.116786	3
1898	7.451503	0.122224	2
38455	8.180185	0.674275	3
11673	1.345852	0.037771	2
27426	10.721623	1.208307	3
78764	9.959887	1.087428	1
10550	7.310449	0.555722	2
6491	8.769640	0.509572	2
49081	10.558529	0.779724	3
42682	9.292569	0.911762	3
38338	12.207102	1.184163	3
32866	2.617441	0.115328	1
30241	10.329298	0.864566	3
42460	9.463195	0.012319	3
49986	9.669276	0.362469	3
10136	0.186457	0.850036	2
36758	12.247896	0.329990	3
64438	14.695070	1.255381	1
15322	6.496266	0.510715	2
67403	8.757708	1.409626	1
22537	3.063293	0.941343	1
40547	2.210909	1.610693	1
38317	6.631823	1.318800	3
77637	13.081676	1.322193	1
44293	3.533088	0.375546	1
33979	8.689577	0.895686	3
7806	0.000000	1.608853	2
24988	7.786128	0.078681	3
29978	9.004637	1.341601	3
61735	12.867271	1.313381	1
273	0.000000	0.612520	2
30290	3.393615	0.961150	1
66808	5.308737	1.545106	1
31943	9.470607	1.316494	3
5761	4.038221	0.420897	2
49212	2.932127	0.605354	1
38903	6.870780	0.573670	3
59582	4.113426	0.997096	1
42660	4.466010	0.182774	1
42271	11.273136	0.145684	3
74549	16.477240	0.223915	1
39061	12.454737	0.207702	3
67765	7.216178	0.006907	1
5856	0.000000	0.190651	2
34833	6.870297	0.591005	3
34532	12.623413	0.529553	3
4367	7.411580	1.211965	2
48550	7.875616	1.365409	3
12079	3.100405	1.246097	2
28583	12.279576	0.722553	3
24424	10.701155	0.671120	3
70744	7.776036	1.549311	1
65881	8.595818	0.660159	1
40785	11.886563	1.578618	3
71944	12.316903	0.278256	1
34477	9.462289	0.497771	3
18976	2.440865	0.401215	2
25069	2.190896	0.558669	2
48507	12.577771	0.943746	3
33379	4.097145	1.164674	1
35857	2.157200	0.807882	1
32443	10.445700	0.255963	3
8850	0.000000	1.157546	2
11858	0.000000	0.849438	2
30054	7.467494	0.720130	3
22898	1.919848	1.619442	1
25030	12.631828	0.132765	3
14008	10.735905	0.968320	3
7302	6.321033	1.012754	2
28748	1.635364	1.150552	1
42980	12.572879	1.687109	3
74014	6.335947	0.952414	1
13821	5.125194	0.992938	2
6529	0.000000	0.043429	2
38401	12.073565	1.230122	3
23898	4.561996	1.585250	2
75191	14.883360	1.694168	1
9421	4.687841	1.395609	2
37978	15.859628	0.943075	3
8868	2.149968	1.110520	2
78494	8.621448	1.473551	1
20366	3.164387	1.261582	2
30076	9.610889	0.344054	3
10474	0.583675	0.156705	2
22341	3.632586	1.017100	1
44556	12.385582	1.039416	3
29776	1.686722	0.493614	1
54218	3.175299	1.204465	1
41899	2.946075	0.929535	1
54896	12.235078	0.166820	3
13607	2.638050	1.128036	2
30768	9.084707	1.643953	3
44632	10.755958	0.167579	3
17930	3.694051	1.485949	2
21921	10.820403	1.583045	3
29724	11.361888	0.042722	3
12804	6.313882	0.464024	2
5579	4.276110	1.255119	2
12204	7.321216	1.438260	2
35724	9.818461	1.523947	3
23930	9.222923	0.784895	3
30575	10.610673	1.089413	3
39477	8.500477	0.182960	3
10003	0.622476	0.835495	2
5654	2.410709	0.219062	2
54602	10.683918	0.545397	3
8757	6.623557	0.914849	2
68210	9.869752	1.685417	1
68952	14.811762	1.632437	1
36856	8.387825	0.669575	3
14062	6.375548	0.288213	3
56850	8.123087	0.100243	3
50254	1.949688	1.407823	1
9263	3.668116	1.363741	2
35403	8.943147	1.518662	3
40649	10.215958	0.540728	3
969	1.239089	0.449793	2
4679	2.175338	1.672709	2
56190	7.960688	0.339262	3
45056	11.016551	1.462264	3
50657	1.623732	1.047945	1
62474	7.376239	0.945891	1
32102	11.935118	0.965630	3
7625	3.842251	0.186110	2
24791	1.979896	1.181967	1
33580	13.526879	1.212453	3
41962	13.235962	0.899300	3
10310	7.122177	1.473790	2
37647	9.769538	1.227420	3
28786	10.766799	0.706556	3
72579	9.357357	0.919474	1
30708	10.602426	0.667197	3
45157	8.608882	0.067432	3
26149	0.997907	0.513709	1
11422	1.075686	0.924147	2
0	2.929859	0.303407	2
22939	11.189961	1.489075	3
30912	10.802539	0.125409	3
12937	0.172998	1.391273	2
56239	2.257449	0.805418	1
6472	4.234745	0.558275	2
71805	9.814918	0.851659	1
31591	13.607263	0.010426	3
52624	9.641577	0.828653	3
18427	8.816912	1.412791	3
75113	12.327942	0.779693	1
73349	10.202283	0.670795	1
6539	9.903336	1.524128	3
58100	7.653321	0.825501	1
30179	2.057410	1.540645	1
54339	2.112630	0.622546	1
29317	6.542797	0.925037	3
44822	9.172503	0.594709	3
10008	4.928423	0.069118	2
36090	12.087055	1.264413	3
36694	9.714822	1.453016	3
6826	3.112381	1.526569	2
9371	7.230476	0.057225	2
38502	11.347434	0.819912	3
23781	9.040775	1.241756	3
10134	7.781346	0.523891	2
30488	9.550061	1.061420	3
28907	8.832626	1.646299	3
1903	0.000000	1.552106	2
17191	1.358937	0.070005	2
23201	9.063366	0.077967	3
10198	3.152325	1.693162	2
30996	15.085454	1.422496	3
10017	3.620590	0.232138	2
70342	9.700095	1.609188	1
6624	2.236992	1.340826	2
10924	1.348704	1.271215	2
29404	11.924953	0.545384	3
2552	3.080426	0.538848	2
5197	2.492493	0.281383	2
26742	9.160114	0.512445	3
45212	10.919105	1.333538	3
33154	5.497383	1.676799	3
33737	12.315511	1.303360	3
27018	9.063921	0.462887	3
49185	1.584514	1.025369	1
38240	12.686317	1.358046	3
66899	8.907149	0.390332	1
6628	0.048946	1.452452	2
11265	9.152402	0.067634	2
0	4.340505	0.132435	2
27409	5.800742	0.436392	1
12098	0.441918	0.719791	2
22157	13.176811	0.348104	3
8066	0.000000	1.283780	2
726	0.000000	1.349584	2
18619	3.544419	1.191413	2
18036	7.682077	0.599629	3
13707	0.000000	1.469598	2
59005	4.863051	0.690313	1
13675	0.000000	0.803039	2
15843	1.994005	1.449256	2
14537	0.000000	0.567985	2
15730	2.399477	0.832244	2
9310	1.082073	1.310974	2
10620	1.148075	0.940767	2
38764	9.630132	0.706086	3
38756	2.916155	0.340655	1
5793	3.828570	1.523301	2
8382	0.000000	0.447482	2
45949	10.351895	0.959205	3
32195	2.959967	1.338560	1
38845	7.585406	1.019377	3
44025	9.163697	0.976930	3
24234	9.985872	0.042244	3
75065	12.736043	0.564265	1
46712	7.791061	0.982863	3
40163	10.090526	1.290051	3
33529	12.637836	1.434533	3
24929	11.634976	1.482711	3
11724	2.127396	0.249003	2
68488	2.698992	1.318962	1
73843	8.713995	0.252795	1
58623	0.707923	1.053661	1
69841	9.274484	1.090035	1
26588	8.212056	0.836151	3
6217	3.375153	0.166504	2
28854	10.985582	0.146476	3
10605	1.719324	1.218918	2
39176	8.158222	0.950461	3
37597	10.614126	0.042961	3
7445	1.019430	1.059801	2
73883	10.239199	0.548897	1
71220	7.691678	0.899508	1
54213	4.545879	1.219103	1
28897	10.411591	1.325642	3
56509	5.057691	0.035749	1
49000	11.984960	0.197711	3
10522	3.168695	0.781931	2
14183	5.140382	1.269672	2
10152	5.801683	1.629470	2
47955	9.683726	1.663103	3
46608	9.057612	0.634483	3
34531	11.174313	0.299279	3
26138	5.714387	0.403847	3
13657	1.609338	0.279699	2
30918	2.241359	0.042055	1
36255	10.978930	0.707132	3
25192	14.768495	1.100747	3
12512	5.695899	1.169150	2
80359	17.216845	0.844694	1
30171	8.949525	1.467818	3
27792	2.814559	1.051884	1
38283	9.227912	1.208315	3
11670	5.327886	0.761105	2
31355	5.094232	0.867616	1
26897	15.274849	1.619933	3
46098	2.312652	0.495190	1
84230	12.875636	0.855784	1
26130	2.349647	0.663843	1
79603	15.754761	0.691101	1
70123	8.742807	1.190189	1
25173	8.250319	1.647116	3
19989	0.000000	1.454549	2
46589	10.683440	1.121728	3
13437	1.233364	1.373987	2
79358	20.034092	1.330544	1
26871	8.593993	1.404151	3
63903	3.293810	1.502673	1
71420	8.441844	0.170390	1
48257	10.416944	1.583999	3
66085	7.067970	0.494464	1
66250	7.848187	1.480650	1
8121	2.316730	0.988341	2
70987	12.598818	0.390227	1
59031	2.162327	1.089685	1
11539	7.716561	0.811584	2
65308	9.417338	0.994017	1
7319	12.416304	0.598388	2
33617	10.866826	0.282993	3
69776	13.633452	1.285397	1
4998	4.136667	0.459500	2
3839	3.424459	1.314289	2
71911	12.728368	1.151752	1
18411	4.698513	0.162743	2
14745	2.103881	1.652035	2
38961	10.592398	0.861628	3
11964	5.747612	0.493316	2
32632	4.564214	0.581605	1
35116	11.065443	0.537536	3
41652	1.018791	1.313535	1
70574	4.864477	1.064259	1
38625	13.265123	0.128376	3
5963	2.207400	0.904096	2
28698	2.192930	0.570230	1
33462	1.078628	0.916194	1
73226	12.546456	0.706385	1
19377	3.253554	0.762031	2
12110	6.695625	0.918539	2
51169	10.015948	1.546419	3
32021	11.618017	0.799058	3
40265	10.873374	0.763489	3
70215	10.851587	1.038161	1
4302	0.000000	0.126081	2
69163	4.082002	1.331019	1
16973	1.801834	0.074749	2
36418	11.345962	0.326458	3
52861	9.027636	1.141712	3
17958	1.070336	1.090279	2
14955	2.713642	1.139942	2
30545	8.345196	1.110994	3
5975	2.609921	1.274343	2
41654	14.129903	0.339281	3
0	5.109407	1.160534	2
3696	5.356170	1.574527	2
20839	9.710871	0.875684	3
22389	3.040572	1.689379	1
42632	12.030710	0.761734	3
18455	1.662812	1.597405	2
43191	11.450737	1.075236	3
69953	14.031181	1.509101	1
72175	12.270853	1.098089	1
28464	3.919812	0.816357	1
33065	7.993415	1.030850	3
14197	0.342926	0.990812	2
31456	10.138593	0.442082	3
12331	5.390874	0.330323	2
51959	1.344727	1.143255	1
48624	10.926941	0.550818	3
65968	10.621098	0.937616	1
46610	5.051775	1.416045	1
57920	3.094809	0.539659	1
41858	10.832188	1.605168	3
11955	4.195338	0.099149	2
38038	10.966675	0.880872	3
33417	4.601101	1.545810	3
31879	6.995956	0.635719	3
46341	6.517633	0.085650	1
27039	0.494504	1.554072	1
6831	6.113032	0.264429	2
74493	13.649509	1.571025	1
37293	9.895719	1.198349	3
61364	9.937005	1.483924	1
26486	12.961781	0.895495	3
49220	9.139174	0.860438	3
72546	10.263778	0.990387	1
30284	7.820963	0.481792	3
52460	9.168094	0.592397	3
36328	11.880442	1.396125	3
10230	0.000000	0.141220	2
18593	2.034575	1.681210	2
28180	8.372704	0.415839	3
29078	12.264647	0.194859	3
37540	0.572496	0.039697	1
77053	12.899962	1.511778	1
33210	9.657744	1.091074	3
49680	3.896953	0.022113	1
35000	8.220564	0.186460	3
33219	10.920278	1.307862	3
16207	1.951549	1.573829	2
13784	2.137087	0.058389	2
38998	13.009925	1.098065	3
18968	11.531506	0.464796	3
48230	4.899568	1.602173	1
13990	0.982985	0.464968	2
31945	11.532120	0.998065	3
67725	9.332130	1.056928	1
12206	0.778596	0.554557	2
57039	4.083352	1.573137	1
64223	9.142719	0.828086	1
3404	0.000000	1.694132	2
40394	6.756797	0.017741	3
17734	6.467691	1.419202	2
32816	8.922461	1.308308	3
32321	8.874475	1.002455	3
10051	1.692298	0.019819	2
73501	9.833371	0.643555	1
64061	9.817365	1.170836	1
51527	12.567538	0.817105	3
26947	1.446617	0.024086	1
28099	12.606394	1.485029	3
10953	5.146654	0.413495	2
40947	10.364687	0.498594	3
29416	10.009425	0.066430	3
25354	1.575424	0.706319	1
26779	2.009461	1.080588	1
8262	0.000000	0.148784	2
6840	2.463654	0.839564	2
14621	2.289035	1.029486	2
62138	8.874780	0.711421	1
12346	4.468792	0.591267	2
28928	0.000000	0.003600	1
67525	11.127796	1.179663	1
25544	9.835149	0.957519	3
34818	12.446861	1.055174	3
35028	4.517688	1.092583	1
40885	1.905934	0.985326	1
4757	7.066155	1.559273	2
38943	3.944353	1.065550	1
64146	8.841426	1.647758	1
25978	9.958922	1.386940	3
48660	1.169399	0.226310	1
71406	7.732969	0.891534	1
3305	4.119309	0.753145	2
71560	12.849119	1.350895	1
37092	2.737348	0.281051	1
39187	7.186098	0.378138	1
18003	1.392595	0.372231	2
55769	0.000000	0.945920	1
64887	9.102467	1.447612	1
31455	12.063235	0.571303	3
41642	2.649878	0.586753	1
62467	3.577828	0.831866	1
38351	11.413213	0.129157	3
6699	4.787444	0.769985	2
9345	11.350807	0.795744	3
13344	0.000000	0.288186	2
14044	5.893757	1.477738	2
205	5.728626	0.984855	2
58813	0.401624	0.628692	1
41940	8.642647	1.288123	3
36213	7.257948	1.502544	3
12620	3.421319	0.687733	2
13073	2.359658	1.002300	2
29630	7.984995	1.198437	3
18153	0.000000	1.693958	2
57007	3.538236	0.586705	1
60668	11.012219	0.894814	1
15287	0.225447	0.865567	2
5182	3.056181	1.418783	2
10676	2.485988	0.719036	2
11400	4.350356	0.531510	2
3650	2.098741	1.005198	2
28788	10.342476	1.506622	3
32609	12.507450	1.318474	3
9437	1.805056	0.634055	2
